,lemma,original_form,tag
21682,manger,mangers,NC-P-N-
21683,*,mangled,ZA----PA----
21684,mangle,mangled,VP---ASA-N-N-
21685,manger,mangers,GN-P3---
21686,mangle,mangles,VI-S3PSA-N-N-
21687,mangle,mangling,VP---PSA-N-N-
21688,mango,mangoes,NC-P-N-
21689,mango,mangos,NC-P-N-
21690,mangrove,mangroves,NC-P-N-
21691,mangy,mangier,AC-N-
21692,mangy,mangier,GA------
21693,mangy,mangiest,AS-N-
21694,mangy,mangiest,GA------
21695,manhandle,manhandled,VP---ASA-N-N-
21696,manhandle,manhandles,VI-S3PSA-N-N-
21697,manhandle,manhandling,VP---PSA-N-N-
21698,manhole,manholes,NC-P-N-
21699,man-hour,man-hours,NC-P-N-
21700,manhunt,manhunts,NC-P-N-
21701,mania,manias,NC-P-N-
21702,maniac,maniacs,NC-P-N-
21703,manic,manic-depressives,AP-N-
21704,manic,manic-depressives,GA------
21705,manicure,manicured,VP---ASA-N-N-
21706,manicure,manicures,NC-P-N-
21707,*,manicuring,ZA----PP----
21708,manicure,manicuring,VP---PSA-N-N-
21709,manicure,manicures,GN-P3D--
21710,manicurist,manicurists,NC-P-N-
21711,manifest,manifested,VP---ASA-N-N1
21712,*,manifesting,ZN-S3-PP----
21713,manifest,manifesting,VP---PSA-N-N1
21714,manicurist,manicurists,GN-P3D--
21715,maniac,maniacs,GN-P3---
21716,manifest,manifests,VI-S3PSA-N-N1
21717,manifestation,manifestations,NC-P-N2
21718,manifesto,manifestoes,NC-P-N-
21719,manifesto,manifestos,NC-P-N-
21720,manifold,manifolds,NC-P-N-
21721,manila,manilas,NC-P-N-
21722,*,manipulated,ZA----PA----
21723,manipulate,manipulated,VP---ASA-N-N3
21724,manila,manilas,GN-P3---
21725,manipulate,manipulates,VI-S3PSA-N-N3
21726,manipulate,manipulating,VP---PSA-N-N3
21727,manipulation,manipulations,NC-P-N3
21728,manipulative,manipulatives,NC-P-N-
21729,manipulator,manipulators,NC-P-N-
21730,manly,manlier,AC-N-
21731,manly,manlier,GA------
21732,manly,manliest,AS-N-
21733,mannequin,mannequins,NC-P-N-
21734,manner,manners,NC-P-N5
21735,mannerism,mannerisms,NC-P-N-
21736,manoeuvre,manoeuvred,VP---ASA-N-N-
21737,manoeuvre,manoeuvres,NC-P-N-
21738,manoeuvre,manoeuvring,VP---PSA-N-N-
21739,manor,manors,NC-P-N3
21740,manor,manors,GN-P3---
21741,manservant,manservants,NC-P-N-
21742,manservant,manservants,GN-P3---
21743,mansion,mansions,NC-P-N-
21744,manslaughter,manslaughters,NC-P-N-
21745,mantelpiece,mantelpieces,NC-P-N-
21746,mantelpiece,mantelpieces,GN-P3---
21747,mantis,mantids,NC-P-N-
21748,mantis,mantids,GN-P3---
21749,mantis,mantises,NC-P-N-
21750,mantis,mantises,GN-P3---
21751,mantle,mantles,NC-P-N-
21752,mantle,mantles,GN-P3---
21753,mantra,mantras,NC-P-N-
21754,manual,manuals,NC-P-N3
21755,manufacture,manufactured,VP---ASA-N-N4
21756,manufacture,manufactures,NC-P-N4
21757,*,manufacturing,ZA----PP----
21758,manufacture,manufacturing,VP---PSA-N-N4
21759,manufacture,manufactures,GN-P3D--
21760,manoeuvre,manoeuvres,GN-P3D--
21761,manufacturer,manufacturers,NC-P-N5
21762,manure,manured,VP---ASA-N-N-
21763,manure,manures,NC-P-N-
21764,*,manuring,ZA----PP----
21765,manure,manuring,VP---PSA-N-N-
21766,manure,manures,GN-P3D--
21767,manuscript,manuscripts,NC-P-N3
21768,much,more,QD-PCN6
21769,most,most,ENQPN6
21770,map,mapped,VP---ASA-N-N3
21771,mapping,mapping,NC-S-N-
21772,map,maps,NC-P-N3
21773,maple,maples,NC-P-N-
21774,mapping,mappings,NC-P-N-
21775,mar,marred,VP---ASA-N-N-
21776,*,marring,ZN-S3-PP----
21777,mar,marring,VP---PSA-N-N-
21778,mapping,mappings,GN-P3---
21779,mar,mars,VI-S3PSA-N-N-
21780,marathon,marathons,NC-P-N2
21781,marathon,marathons,GN-P3D--
21782,maraud,marauded,VP---ASA-N-N-
21783,*,marauding,ZN-S3-PP----
21784,maraud,marauding,VP---PSA-N-N-
21785,manuscript,manuscripts,GN-P3S--
21786,manufacturer,manufacturers,GN-P3D--
21787,maraud,marauds,VI-S3PSA-N-N-
21788,marauder,marauders,NC-P-N-
21789,marauder,marauders,GN-P3D--
21790,marble,marbles,NC-P-N4
21791,marble,marbles,GN-P3---
21792,march,marched,VP---ASA-N-N4
21793,march,marches,VI-S3PSA-N-N4
21794,march,marching,VP---PSA-N-N4
21795,marcher,marchers,NC-P-N-
21796,marchioness,marchionesses,NC-P-N-
21797,march,march-pasts,VI-P3PSA-N-N4
21798,mare,mares,NC-P-N-
21799,Maria,Maria,NPFS-N-
21800,margarine,margarines,NC-P-N-
21801,margin,margins,NC-P-N4
21802,marginal,marginals,NC-P-N4
21803,*,marginalised,ZA----PA----
21804,marginalise,marginalised,VP---ASA-N-N-
21805,marginalise,marginalises,VI-S3PSA-N-N-
21806,marginalise,marginalising,VP---PSA-N-N-
21807,marginalize,marginalized,VP---ASA-N-N-
21808,marginalize,marginalizes,VI-S3PSA-N-N-
21809,marginalize,marginalizing,VP---PSA-N-N-
21810,marigold,marigolds,NC-P-N-
21811,marimba,marimbas,NC-P-N-
21812,marina,marinas,NC-P-N-
21813,marinade,marinades,NC-P-N-
21814,marinade,marinades,GN-P3---
21815,marinate,marinated,VP---ASA-N-N-
21816,marinate,marinates,VI-S3PSA-N-N-
21817,marinate,marinating,VP---PSA-N-N-
21818,marine,marines,NC-P-N4
21819,mariner,mariners,NC-P-N-
21820,marionette,marionettes,NC-P-N-
21821,marjoram,marjorams,NC-P-N-
21822,mark,marked,VP---ASA-N-N5
21823,marking,marking,NC-S-N-
21824,mark,marks,NC-P-N5
21825,mark,mark-downs,NC-S-N5
21826,marker,markers,NC-P-N3
21827,market,marketed,VP---ASA-N-N5
21828,marketing,marketing,NC-S-N5
21829,market,markets,NC-P-N5
21830,marketeer,marketeers,NC-P-N-
21831,marketer,marketers,NC-P-N-
21832,marketing,marketings,NC-P-N5
21833,marketplace,marketplaces,NC-P-N-
21834,market,market-places,NC-S-N5
21835,marking,markings,NC-P-N-
21836,marksman,marksmen,NC-P-N-
21837,markup,markups,NC-P-N-
21838,mark,mark-ups,NC-S-N5
21839,maroon,marooned,VP---ASA-N-N-
21840,maroon,marooning,VP---PSA-N-N-
21841,maroon,maroons,NC-P-N-
21842,marquee,marquees,NC-P-N-
21843,marquess,marquesses,NC-P-N-
21844,marquise,marquises,NC-P-N-
21845,marriage,marriages,NC-P-N5
21846,marrow,marrows,NC-P-N-
21847,*,married,ZA----PA----
21848,marry,married,VP---ASA-N-N5
21849,marry,marries,VI-S3PSA-N-N5
21850,marry,marrying,VP---PSA-N-N5
21851,marsh,marshes,NC-P-N1
21852,marsh,marshes,GN-P3D--
21853,marshal,marshalled,VP---ASA-N-N-
21854,marshal,marshalling,VP---PSA-N-N-
21855,marshal,marshals,NC-P-N-
21856,marshland,marshlands,NC-P-N-
21857,marshmallow,marshmallows,NC-P-N-
21858,marsupial,marsupials,NC-P-N-
21859,marsupial,marsupials,GN-P3---
21860,marten,martens,NC-P-N-
21861,Martian,Martians,NC-P-N-
21862,martin,martins,NC-P-N-
21863,martini,martinis,NC-P-N-
21864,martini,martinis,GN-P3---
21865,martyred,martyred,AP-N-
21866,martyred,martyred,GA------
21867,martyr,martyrs,NC-P-N-
21868,martyrdom,martyrdoms,NC-P-N-
21869,marvel,marveled,VP---ASA-N-N-
21870,marvel,marveling,VP---PSA-N-N-
21871,marvel,marvelled,VP---ASA-N-N-
21872,marvel,marvelling,VP---PSA-N-N-
21873,marvel,marvels,NC-P-N-
21874,Marxist,Marxists,NC-P-N-
21875,marzipan,marzipans,NC-P-N-
21876,mascara,mascaras,NC-P-N-
21877,mascara,mascaras,GN-P3---
21878,mascot,mascots,NC-P-N-
21879,mascot,mascots,GN-P3---
21880,masculinity,masculinities,NC-P-N-
21881,masculinity,masculinities,GN-P3---
21882,mash,mashed,VP---ASA-N-N-
21883,mash,mashes,VI-S3PSA-N-N-
21884,mash,mashing,VP---PSA-N-N-
21885,mask,masked,VP---ASA-N-N4
21886,mask,masking,VP---PSA-N-N4
21887,mask,masks,NC-P-N4
21888,mask,masks,GN-P3D--
21889,masochist,masochists,NC-P-N-
21890,mason,masons,NC-P-N-
21891,masquerade,masqueraded,VP---ASA-N-N-
21892,masquerade,masquerades,NC-P-N-
21893,masquerade,masquerading,VP---PSA-N-N-
21894,mass,massed,VP---ASA-N-N4
21895,masse,masses,NC-P-N-
21896,mass,massing,VP---PSA-N-N4
21897,massacre,massacred,VP---ASA-N-N-
21898,massacre,massacres,NC-P-N-
21899,massacre,massacring,VP---PSA-N-N-
21900,massage,massaged,VP---ASA-N-N-
21901,massage,massages,NC-P-N-
21902,massage,massaging,VP---PSA-N-N-
21903,masse,masses,NC-P-N-
21904,masseur,masseurs,NC-P-N-
21905,masseuse,masseuses,NC-P-N-
21906,mass,mass-produced,AP-N4
21907,mass,mass-produces,AP-N4
21908,mass,mass-producing,AP-N4
21909,massage,massages,GN-P3D--
21910,massacre,massacres,GN-P3D--
21911,mass,masses,GN-P3D--
21912,masquerade,masquerades,GN-P3D--
21913,mast,masts,NC-P-N-
21914,mastectomy,mastectomies,NC-P-N-
21915,master,mastered,VP---ASA-N-N3
21916,master,mastering,VP---PSA-N-N3
21917,masters,masters,NC-S-N-
21918,masterclass,masterclasses,NC-P-N-
21919,mastermind,masterminded,VP---ASA-N-N-
21920,mastermind,masterminding,VP---PSA-N-N-
21921,mastermind,masterminds,NC-P-N-
21922,masterpiece,masterpieces,NC-P-N-
21923,masterplan,masterplans,NC-P-N-
21924,masterstroke,masterstrokes,NC-P-N-
21925,masterwork,masterworks,NC-P-N-
21926,masthead,mastheads,NC-P-N-
21927,*,masticated,ZA----PA----
21928,masticate,masticated,VP---ASA-N-N-
21929,masticate,masticates,VI-S3PSA-N-N-
21930,masticate,masticating,VP---PSA-N-N-
21931,mastiff,mastiffs,NC-P-N-
21932,mastiff,mastiffs,GN-P3D--
21933,mastodon,mastodons,NC-P-N-
21934,*,masturbated,ZA----PA----
21935,masturbate,masturbated,VP---ASA-N-N-
21936,mastodon,mastodons,GN-P3---
21937,masturbate,masturbates,VI-S3PSA-N-N-
21938,masturbate,masturbating,VP---PSA-N-N-
21939,masturbation,masturbations,NC-P-N-
21940,mat,mats,NC-P-N-
21941,mat,matted,VP---ASA-N-N-
21942,matter,matter,NC-S-N5
21943,matter,matter,GN-S3D--
21944,mat,matting,VP---PSA-N-N-
21945,matador,matadors,NC-P-N-
21946,match,matched,VP---ASA-N-N5
21947,match,matches,NC-P-N5
21948,match,matching,VP---PSA-N-N5
21949,matchbox,matchboxes,NC-P-N-
21950,matchbox,matchboxes,GN-P3D--
21951,match,matches,GN-P3D--
21952,matching,matchings,NC-P-N-
21953,matchmaker,matchmakers,NC-P-N-
21954,matchstick,matchsticks,NC-P-N-
21955,mate,mated,VP---ASA-N-N4
21956,mate,mates,NC-P-N4
21957,mate,mating,VP---PSA-N-N4
21958,mater,maters,NC-P-N-
21959,mater,maters,GN-P3D--
21960,mate,mates,GN-P3D--
21961,material,materials,NC-P-N3
21962,*,materialised,ZA----PA----
21963,materialise,materialised,VP---ASA-N-N-
21964,material,materials,GN-P3---
21965,matador,matadors,GN-P3D--
21966,materialise,materialises,VI-S3PSA-N-N-
21967,materialise,materialising,VP---PSA-N-N-
21968,materialist,materialists,NC-P-N-
21969,*,materialized,ZA----PA----
21970,materialize,materialized,VP---ASA-N-N-
21971,materialist,materialists,GN-P3D--
21972,materialize,materializes,VI-S3PSA-N-N-
21973,materialize,materializing,VP---PSA-N-N-
21974,maternity,maternities,NC-P-N-
21975,maternity,maternities,GN-P3D--
21976,maths,maths,NC-S-N-
21977,mathematician,mathematicians,NC-P-N-
21978,matinee,matinees,NC-P-N-
21979,#,#,2--
21980,©,©,2--
21981,matriarch,matriarchs,NC-P-N-
21982,matriarchy,matriarchies,NC-P-N-
21983,*,matriculated,ZA----PA----
21984,matriculate,matriculated,VP---ASA-N-N-
21985,matriculate,matriculates,VI-S3PSA-N-N-
21986,matriculate,matriculating,VP---PSA-N-N-
21987,matriculation,matriculations,NC-P-N-
21988,matrix,matrices,NC-P-N4
21989,matrix,matrixes,NC-P-N4
21990,matron,matrons,NC-P-N-
21991,matter,matter,NC-S-N5
21992,matter,matter,GN-S3---
21993,matter,mattered,VP---ASA-N-N5
21994,matter,mattering,VP---PSA-N-N5
21995,matter,matters,NC-P-N5
21996,matter,matters,GN-P3---
21997,mattress,mattresses,NC-P-N-
21998,maturation,maturations,NC-P-N-
21999,mature,matured,VP---ASA-N-N4
22000,mature,matures,VI-S3PSA-N-N4
22001,mature,maturing,VP---PSA-N-N4
22002,maturity,maturities,NC-P-N4
22003,maturity,maturities,GN-P3D--
22004,maul,mauled,VP---ASA-N-N-
22005,*,mauling,ZN-S3-PP----
22006,maul,mauling,VP---PSA-N-N-
22007,maul,mauls,VI-S3PSA-N-N-
22008,Mauritian,Mauritians,NC-P-N-
22009,Mauritian,Mauritians,GN-P3D--
22010,mausoleum,mausoleums,NC-P-N-
22011,mausoleum,mausoleums,GN-P3---
22012,mauve,mauves,NC-P-N-
22013,mauve,mauves,GN-P3---
22014,maverick,mavericks,NC-P-N-
22015,maw,maws,NC-P-N-
22016,maxim,maxims,NC-P-N-
22017,maximisation,maximisations,NC-P-N-
22018,*,maximised,ZA----PA----
22019,maximise,maximised,VP---ASA-N-N-
22020,maximise,maximises,VI-S3PSA-N-N-
22021,maximise,maximising,VP---PSA-N-N-
22022,maximization,maximizations,NC-P-N-
22023,*,maximized,ZA----PA----
22024,maximize,maximized,VP---ASA-N-N-
22025,maximization,maximizations,GN-P3D--
22026,maximize,maximizes,VI-S3PSA-N-N-
22027,maximize,maximizing,VP---PSA-N-N-
22028,maximum,maxima,NC-P-N4
22029,maximum,maximums,NC-P-N4
22030,May,Mays,NC-P-N-
22031,might,might,NC-S-N7
22032,Mayday,Maydays,NC-P-N-
22033,mayfly,mayflies,NC-P-N-
22034,mayhem,mayhems,NC-P-N-
22035,mayonnaise,mayonnaises,NC-P-N-
22036,mayor,mayors,NC-P-N4
22037,mayoralty,mayoralties,NC-P-N-
22038,mayoress,mayoresses,NC-P-N-
22039,maypole,maypoles,NC-P-N-
22040,maze,mazes,NC-P-N-
22041,meadow,meadows,NC-P-N2
22042,meal,meals,NC-P-N5
22043,mealtime,mealtimes,NC-P-N-
22044,mealy,mealier,AC-N-
22045,mealy,mealier,GA------
22046,mealy,mealiest,AS-N-
22047,mealy,mealiest,GA------
22048,mean,meaner,AC-N4
22049,mean,meaner,GA------
22050,mean,meanest,AS-N4
22051,meaning,meaning,NC-S-N5
22052,means,means,NC-S-N6
22053,mean,meant,VP---ASA-N-N4
22054,meander,meandered,VP---ASA-N-N-
22055,meander,meandering,VP---PSA-N-N-
22056,meander,meanders,NC-P-N-
22057,meany,meanies,NC-P-N-
22058,meaning,meanings,NC-P-N5
22059,measles,measles,NC-S-N-
22060,measly,measlier,AC-N-
22061,measly,measlier,GA------
22062,measly,measliest,AS-N-
22063,measly,measliest,GA------
22064,measured,measured,AP-N-
22065,measure,measures,NC-P-N5
22066,measuring,measuring,AP-N-
22067,measurement,measurements,NC-P-N4
22068,measurer,measurers,NC-P-N-
22069,meat,meats,NC-P-N5
22070,meatball,meatballs,NC-P-N-
22071,meaty,meatier,AC-N-
22072,meaty,meatier,GA------
22073,meaty,meatiest,AS-N-
22074,meaty,meatiest,GA------
22075,mechanics,mechanics,NC-P-N-
22076,*,mechanised,ZA----PA----
22077,mechanise,mechanised,VP---ASA-N-N-
22078,mechanic,mechanics,GN-P3---
22079,mechanise,mechanises,VI-S3PSA-N-N-
22080,mechanise,mechanising,VP---PSA-N-N-
22081,mechanism,mechanisms,NC-P-N5
22082,*,mechanized,ZA----PA----
22083,mechanize,mechanized,VP---ASA-N-N-
22084,mechanism,mechanisms,GN-P3D--
22085,mechanize,mechanizes,VI-S3PSA-N-N-
22086,mechanize,mechanizing,VP---PSA-N-N-
22087,meconium,meconiums,NC-P-N-
22088,medal,medals,NC-P-N4
22089,medalist,medalists,NC-P-N-
22090,medallion,medallions,NC-P-N-
22091,medallist,medallists,NC-P-N-
22092,*,meddled,ZA----PA----
22093,meddle,meddled,VP---ASA-N-N-
22094,medallist,medallists,GN-P3---
22095,meddle,meddles,VI-S3PSA-N-N-
22096,meddle,meddling,VP---PSA-N-N-
22097,median,medians,NC-P-N-
22098,*,mediated,ZA----PA----
22099,mediate,mediated,VP---ASA-N-N-
22100,median,medians,GN-P3---
22101,mediate,mediates,VI-S3PSA-N-N-
22102,mediate,mediating,VP---PSA-N-N-
22103,mediation,mediations,NC-P-N-
22104,mediator,mediators,NC-P-N-
22105,medic,medics,NC-P-N-
22106,medicate,medicated,VP---ASA-N-N-
22107,medicate,medicates,VI-S3PSA-N-N-
22108,medicate,medicating,VP---PSA-N-N-
22109,medication,medications,NC-P-N-
22110,medication,medications,GN-P3D--
22111,medicine,medicines,NC-P-N4
22112,medicine,medicines,GN-P3---
22113,mediocrity,mediocrities,NC-P-N-
22114,*,meditated,ZA----PA----
22115,meditate,meditated,VP---ASA-N-N-
22116,mediocrity,mediocrities,GN-P3---
22117,meditate,meditates,VI-S3PSA-N-N-
22118,meditate,meditating,VP---PSA-N-N-
22119,meditation,meditations,NC-P-N-
22120,meditation,meditations,GN-P3D--
22121,media,media,NC-S-N5
22122,medium,mediums,NC-P-N3
22123,medley,medleys,NC-P-N-
22124,medulla,medullas,NC-P-N-
22125,medulla,medullas,GN-P3---
22126,medusa,medusae,NC-P-N-
22127,Meeker,Meeker,NP-S-N-
22128,Meeker,meeker,GN-S3---
22129,meerkat,meerkats,NC-P-N-
22130,*,meeting,ZA----PP----
22131,meet,meeting,VP---PSA-N-N6
22132,meerkat,meerkats,GN-P3---
22133,meet,meets,VI-S3PSA-N-N6
22134,meet,met,VP---ASA-N-N6
22135,meeting,meetings,NC-P-N6
22136,meeting,meetings,GN-P3D--
22137,megabyte,megabytes,NC-P-N-
22138,megabyte,megabytes,GN-P3---
22139,megalomaniac,megalomaniacs,NC-P-N-
22140,megaphone,megaphones,NC-P-N-
22141,megapixel,megapixels,NC-P-N-
22142,megaton,megatons,NC-P-N-
22143,megawatt,megawatts,NC-P-N-
22144,megawatt,megawatts,GN-P3---
22145,melancholia,melancholias,NC-P-N-
22146,melancholia,melancholias,GN-P3---
22147,melange,melanges,NC-P-N-
22148,melanin,melanins,NC-P-N-
22149,melanoma,melanomas,NC-P-N-
22150,melanoma,melanomata,NC-P-N-
22151,meld,melded,VP---ASA-N-N-
22152,*,melding,ZN-S3-PP----
22153,meld,melding,VP---PSA-N-N-
22154,medusa,medusae,GN-P3S--
22155,meld,melds,VI-S3PSA-N-N-
22156,melee,melees,NC-P-N-
22157,melee,melees,GN-P3D--
22158,mellow,mellower,AC-N-
22159,mellow,mellower,GA------
22160,mellow,mellowest,AS-N-
22161,mellow,mellowest,GA------
22162,melodrama,melodramas,NC-P-N-
22163,melody,melodies,NC-P-N-
22164,melon,melons,NC-P-N-
22165,melt,melted,VP---ASA-N-N3
22166,*,melting,ZN-S3-PP----
22167,melt,melting,VP---PSA-N-N3
22168,melt,melts,VI-S3PSA-N-N3
22169,molten,molten,AP-N-
22170,meltdown,meltdowns,NC-P-N-
22171,member,members,NC-P-N6
22172,membership,memberships,NC-P-N5
22173,membrane,membranes,NC-P-N3
22174,meme,memes,NC-P-N-
22175,meme,memes,GN-P3D--
22176,memento,mementos,NC-P-N-
22177,memo,memos,NC-P-N-
22178,memoir,memoirs,NC-P-N-
22179,memorabilia,memorabilia,NC-P-N-
22180,memoranda,memoranda,NC-P-N-
22181,memoranda,memoranda,GN-P3---
22182,memorial,memorials,NC-P-N4
22183,*,memorialized,ZA----PA----
22184,memorialize,memorialized,VP---ASA-N-N-
22185,memorial,memorials,GN-P3---
22186,memorialize,memorializes,VI-S3PSA-N-N-
22187,memorialize,memorializing,VP---PSA-N-N-
22188,memorise,memorised,VP---ASA-N-N-
22189,memorise,memorises,VI-S3PSA-N-N-
22190,memorise,memorising,VP---PSA-N-N-
22191,memorize,memorized,VP---ASA-N-N-
22192,memorize,memorizes,VI-S3PSA-N-N-
22193,memorize,memorizing,VP---PSA-N-N-
22194,memory,memories,NC-P-N5
22195,memory,memories,GN-P3D--
22196,menace,menaces,NC-P-N-
22197,menace,menaces,GN-P3---
22198,menacing,menacing,AP-N-
22199,menacing,menacing,GA------
22200,menagerie,menageries,NC-P-N-
22201,mend,mended,VP---ASA-N-N-
22202,*,mending,ZN-S3-PP----
22203,mend,mending,VP---PSA-N-N-
22204,menagerie,menageries,GN-P3---
22205,mend,mends,VI-S3PSA-N-N-
22206,mendacity,mendacities,NC-P-N-
22207,mendicant,mendicants,NC-P-N-
22208,meningioma,meningiomas,NC-P-N-
22209,meningioma,meningiomas,GN-P3---
22210,meningitis,meningitides,NC-P-N-
22211,meningitis,meningitides,GN-P3---
22212,meniscus,menisci,NC-P-N-
22213,meniscus,meniscuses,NC-P-N-
22214,menopause,menopauses,NC-P-N-
22215,menorrhagia,menorrhagias,NC-P-N-
22216,*,menstruated,ZA----PA----
22217,menstruate,menstruated,VP---ASA-N-N-
22218,menstruate,menstruates,VI-S3PSA-N-N-
22219,menstruate,menstruating,VP---PSA-N-N-
22220,menstruation,menstruations,NC-P-N-
22221,mentalist,mentalists,NC-P-N-
22222,mentality,mentalities,NC-P-N-
22223,mentee,mentees,NC-P-N-
22224,mention,mentioned,VP---ASA-N-N4
22225,mention,mentioning,VP---PSA-N-N4
22226,mention,mentions,NC-P-N4
22227,mentor,mentored,VP---ASA-N-N-
22228,mentor,mentoring,VP---PSA-N-N-
22229,mentor,mentors,NC-P-N-
22230,mentor,mentors,GN-P3D--
22231,menu,menus,NC-P-N4
22232,MEP,MEPs,NC-P-S-
22233,mercenary,mercenaries,NC-P-N-
22234,merchandise,merchandised,VP---ASA-N-N-
22235,merchandise,merchandises,NC-P-N-
22236,merchandise,merchandising,VP---PSA-N-N-
22237,merchandiser,merchandisers,NC-P-N-
22238,merchandising,merchandisings,NC-P-N-
22239,merchant,merchants,NC-P-N4
22240,mercury,mercuries,NC-P-N-
22241,mercy,mercies,NC-P-N3
22242,mercy,mercies,GN-P3---
22243,mere,merer,AC-N4
22244,mere,merer,GA------
22245,mere,merest,AS-N4
22246,mere,merest,GA------
22247,merge,merged,VP---ASA-N-N3
22248,merchandise,merchandises,GN-P3D--
22249,mention,mentions,GN-P3---
22250,merge,merges,VI-S3PSA-N-N3
22251,merge,merging,VP---PSA-N-N3
22252,merger,mergers,NC-P-N4
22253,meridian,meridians,NC-P-N-
22254,meringue,meringues,NC-P-N-
22255,merit,merited,VP---ASA-N-N4
22256,merit,meriting,VP---PSA-N-N4
22257,merit,merits,NC-P-N4
22258,meritocracy,meritocracies,NC-P-N-
22259,mermaid,mermaids,NC-P-N-
22260,mermaid,mermaids,GN-P3---
22261,merry,merrier,AC-N-
22262,merry,merrier,GA------
22263,merry,merriest,AS-N-
22264,merry,merriest,GA------
22265,merry-go-rounds,merry-go-rounds,AP-N-
22266,merry-go-rounds,merry-go-rounds,GA------
22267,mesh,meshed,VP---ASA-N-N-
22268,mesh,meshes,NC-P-N-
22269,mesh,meshing,VP---PSA-N-N-
22270,mesmerise,mesmerised,VP---ASA-N-N-
22271,mesh,meshes,GN-P3D--
22272,mesmerise,mesmerises,VI-S3PSA-N-N-
22273,mesmerise,mesmerising,VP---PSA-N-N-
22274,mesmerize,mesmerized,VP---ASA-N-N-
22275,mesmerize,mesmerizes,VI-S3PSA-N-N-
22276,mesmerize,mesmerizing,VP---PSA-N-N-
22277,mesothelioma,mesotheliomas,NC-P-N-
22278,mesothelioma,mesotheliomas,GN-P3---
22279,mess,messed,VP---ASA-N-N4
22280,mess,messes,NC-P-N4
22281,mess,messing,VP---PSA-N-N4
22282,message,messaged,VP---ASA-N-N5
22283,message,messages,NC-P-N5
22284,message,messaging,VP---PSA-N-N5
22285,messenger,messengers,NC-P-N-
22286,messiah,messiahs,NC-P-N-
22287,mess,mess-ups,NC-S-N4
22288,messy,messier,AC-N-
22289,messy,messier,GA------
22290,messy,messiest,AS-N-
22291,messy,messiest,GA------
22292,meta-analysis,meta-analyses,NC-P-N-
22293,meta-analysis,meta-analyses,GN-P3---
22294,metabolism,metabolisms,NC-P-N-
22295,metabolite,metabolites,NC-P-N-
22296,message,messages,GN-P3D--
22297,mess,messes,GN-P3D--
22298,metacognition,metacognitions,NC-P-N-
22299,metal,metalled,VP---ASA-N-N5
22300,metal,metalling,VP---PSA-N-N5
22301,metal,metals,NC-P-N5
22302,metal,metals,GN-P3D--
22303,metalanguage,metalanguages,NC-P-N6
22304,metalanguage,metalanguages,GN-P3---
22305,language,meta-languages,NC-P-N6
22306,language,meta-languages,GN-P3---
22307,metallurgist,metallurgists,NC-P-N-
22308,metallurgy,metallurgies,NC-P-N-
22309,metalworker,metalworkers,NC-P-N-
22310,model,meta-models,NC-P-N4
22311,metamorphose,metamorphosed,VP---ASA-N-N-
22312,metamorphosis,metamorphoses,NC-P-N-
22313,metamorphose,metamorphosing,VP---PSA-N-N-
22314,metamorphosis,metamorphoses,NC-P-N-
22315,metamorphosis,metamorphoses,GN-P3D--
22316,metaphase,metaphases,NC-P-N5
22317,metaphor,metaphors,NC-P-N3
22318,metaphysician,metaphysicians,NC-P-N-
22319,metapopulation,metapopulations,NC-P-N6
22320,metapopulation,metapopulations,GN-P3---
22321,metarule,metarules,NC-P-N5
22322,metasearch,metasearches,NC-P-N5
22323,search,meta-searches,NC-P-N5
22324,metastasis,metastases,NC-P-N-
22325,metatarsal,metatarsals,NC-P-N-
22326,metatarsal,metatarsals,GN-P3---
22327,mete,meted,VP---ASA-N-N-
22328,mete,metes,NC-P-N-
22329,mete,meting,VP---PSA-N-N-
22330,meteor,meteors,NC-P-N-
22331,meteorite,meteorites,NC-P-N-
22332,mete,metes,GN-P3D--
22333,metamorphosis,metamorphoses,GN-P3D--
22334,meteorologist,meteorologists,NC-P-N-
22335,meteorology,meteorologies,NC-P-N-
22336,meter,metered,VP---ASA-N-N-
22337,meter,metering,VP---PSA-N-N-
22338,meter,meters,NC-P-N-
22339,meths,meths,NC-P-N-
22340,methadone,methadones,NC-P-N-
22341,methamphetamine,methamphetamines,NC-P-N-
22342,methane,methanes,NC-P-N-
22343,methanol,methanols,NC-P-N-
22344,method,methods,NC-P-N6
22345,Methodist,Methodists,NC-P-N-
